iteration,chain,λ,pzero,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
401,1,2.4918290051148695,0.7536255500757777,-44863.21223919883,3.0,1.0,0.7786945055982305,-44863.21223919883,44863.7426466394,0.015598696969391312,0.393167202026234,2.0,0.0,0.845546065441546,0.845546065441546
402,1,2.5164796595474397,0.7567395579002905,-44863.265348006054,3.0,1.0,0.9330660520604805,-44863.265348006054,44863.49609905636,0.005589229338511359,0.13136420629598433,2.0,0.0,0.845546065441546,0.845546065441546
403,1,2.50015574133178,0.7531007778149197,-44863.19789574351,3.0,1.0,1.0,-44863.19789574351,44863.271142071244,-0.028102827920520213,-0.1013094304362312,2.0,0.0,0.845546065441546,0.845546065441546
404,1,2.5061818318379863,0.7558858712273243,-44862.95996009158,3.0,1.0,1.0,-44862.95996009158,44863.15925091853,-0.062379455273912754,-0.062379455273912754,2.0,0.0,0.845546065441546,0.845546065441546
405,1,2.471920830509068,0.757196453508945,-44865.005703023795,3.0,1.0,0.5909132482062284,-44865.005703023795,44865.01614631607,0.9588141134445323,0.9588141134445323,2.0,0.0,0.845546065441546,0.845546065441546
406,1,2.486511349292227,0.7556907746834931,-44863.42067869502,3.0,1.0,1.0,-44863.42067869502,44864.51022274802,-0.7257725018353085,-0.8148662896783208,2.0,0.0,0.845546065441546,0.845546065441546
407,1,2.528766160984212,0.7577537573414964,-44864.07870377057,3.0,1.0,0.5536967786597681,-44864.07870377057,44865.56471680765,0.12150478785770247,1.0405175420601154,2.0,0.0,0.845546065441546,0.845546065441546
408,1,2.4789525088958153,0.751116459372086,-44864.67642028644,3.0,1.0,0.8930897733704318,-44864.67642028644,44865.03805795585,0.13801710180268856,0.21296363593137357,2.0,0.0,0.845546065441546,0.845546065441546
409,1,2.5257251359110526,0.7566803967095014,-44863.60775069229,3.0,1.0,0.9404117759568634,-44863.60775069229,44864.84496630848,-0.2568635360948974,-0.2568635360948974,2.0,0.0,0.845546065441546,0.845546065441546
410,1,2.499382800997403,0.7580065830050149,-44863.74032656382,3.0,1.0,0.8185057209919316,-44863.74032656382,44865.113404766154,0.02684112061979249,0.5092881137825316,2.0,0.0,0.845546065441546,0.845546065441546
411,1,2.499382800997403,0.7580065830050149,-44863.74032656382,1.0,1.0,0.38222893078920417,-44863.74032656382,44865.08051288674,0.0,0.9617355546215549,1.0,0.0,0.845546065441546,0.845546065441546
412,1,2.5100623072822965,0.759422604403818,-44864.485797864065,3.0,1.0,0.9524710143009177,-44864.485797864065,44864.64599238357,0.15383551277773222,-0.18740579496807186,2.0,0.0,0.845546065441546,0.845546065441546
413,1,2.514114393245064,0.7566262957401737,-44863.183634655994,3.0,1.0,0.7053729941333629,-44863.183634655994,44866.228435725105,-0.3571553732181201,1.040942858409835,2.0,0.0,0.845546065441546,0.845546065441546
414,1,2.491833036859619,0.7530361804681561,-44863.349454173214,3.0,1.0,0.8976548659468643,-44863.349454173214,44863.58489284227,0.05071076910098782,0.1579116311550024,2.0,0.0,0.845546065441546,0.845546065441546
415,1,2.5038806812429395,0.755632837687173,-44862.931957947105,3.0,1.0,0.9821483080775438,-44862.931957947105,44863.438703813634,-0.11805276403174503,-0.11805276403174503,1.0,0.0,0.845546065441546,0.845546065441546
416,1,2.5006614712366564,0.7545274393980009,-44862.93116706155,3.0,1.0,1.0,-44862.93116706155,44862.937925325794,-0.0005570461871684529,-0.005047122853284236,2.0,0.0,0.845546065441546,0.845546065441546
417,1,2.5217689656581355,0.7584769520204437,-44864.09037346278,3.0,1.0,0.3901586588201769,-44864.09037346278,44865.902810677144,0.29163462259748485,1.7160689255033503,2.0,0.0,0.845546065441546,0.845546065441546
418,1,2.5425281896776792,0.7595883480675859,-44865.97412891127,1.0,1.0,0.526991228394583,-44865.97412891127,44866.102436159104,0.6405713749918505,0.6405713749918505,1.0,0.0,0.845546065441546,0.845546065441546
