iteration,chain,λ,pzero,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
401,1,2.0397064070982354,0.7690289602356939,-39288.486091730425,1.0,1.0,1.0,-39288.486091730425,39290.510285104996,-0.2722545476426603,-0.2722545476426603,1.0,0.0,0.814953225010998,0.814953225010998
402,1,2.054934781758603,0.7688208122886308,-39286.73920454049,3.0,1.0,1.0,-39286.73920454049,39288.33907379183,-0.8181785400520312,-1.2183858096395852,2.0,0.0,0.814953225010998,0.814953225010998
403,1,2.0709657546671036,0.7655303155878647,-39284.29961317978,3.0,1.0,1.0,-39284.29961317978,39286.52075676342,-0.6930137080998975,-0.6930137080998975,2.0,0.0,0.814953225010998,0.814953225010998
404,1,2.0709672899742873,0.7646029058839375,-39284.18979541044,3.0,1.0,0.8790142218258699,-39284.18979541044,39284.54056093114,-0.01247271805186756,0.21050147328787716,2.0,0.0,0.814953225010998,0.814953225010998
405,1,2.106777464851504,0.7641516874501908,-39286.781930325174,3.0,1.0,0.5189280010455061,-39286.781930325174,39286.78199473723,1.2077228540947544,1.2077228540947544,1.0,0.0,0.814953225010998,0.814953225010998
406,1,2.099612548500468,0.7668077502967078,-39285.96553381071,3.0,1.0,1.0,-39285.96553381071,39287.64361052558,-0.6178592353753629,-0.6178592353753629,1.0,0.0,0.814953225010998,0.814953225010998
407,1,2.0423811208378893,0.7621807244330545,-39285.370056976804,3.0,1.0,0.701984742715854,-39285.370056976804,39287.520525554326,-0.1835607070097467,0.593270838195167,2.0,0.0,0.814953225010998,0.814953225010998
408,1,2.073432706466562,0.7654102504987509,-39284.295917497526,3.0,1.0,1.0,-39284.295917497526,39285.06073577166,-0.3576393630137318,-0.3576393630137318,2.0,0.0,0.814953225010998,0.814953225010998
409,1,2.059991951971633,0.7661610793673707,-39284.68554377243,7.0,1.0,0.9283197356432046,-39284.68554377243,39284.70172862952,0.14197696662449744,0.15453872460784623,3.0,0.0,0.814953225010998,0.814953225010998
410,1,2.061091059360381,0.76365274685681,-39284.26410892009,7.0,1.0,1.0,-39284.26410892009,39284.58303612254,-0.13687684567412362,-0.1560712394930306,3.0,0.0,0.814953225010998,0.814953225010998
