iteration,chain,λ,pzero,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
401,1,2.3276708358702973,0.7451257099447721,-59002.29257960193,3.0,1.0,0.9945761921348598,-59002.29257960193,59003.12976772636,-0.24586744709085906,-0.24586744709085906,2.0,0.0,0.7185510471786227,0.7185510471786227
402,1,2.3268546485143866,0.7442926171477462,-59002.34033945404,3.0,1.0,0.9704167144604235,-59002.34033945404,59002.502871619596,0.01118438790581422,0.04832772310328437,2.0,0.0,0.7185510471786227,0.7185510471786227
403,1,2.3181807996900625,0.7450351334740543,-59002.462185022494,3.0,1.0,0.9532539970091181,-59002.462185022494,59002.51213309653,0.05611743100598687,0.0725291744893184,2.0,0.0,0.7185510471786227,0.7185510471786227
404,1,2.3219378416870464,0.7432952426293723,-59002.60701510166,3.0,1.0,0.6926418522077012,-59002.60701510166,59005.68456411915,-0.005008333253499586,0.7468217496352736,2.0,0.0,0.7185510471786227,0.7185510471786227
405,1,2.325149355846516,0.744736091044407,-59002.30124891457,3.0,1.0,0.9990136983484635,-59002.30124891457,59002.61318442194,-0.06198250281158835,-0.06198250281158835,2.0,0.0,0.7185510471786227,0.7185510471786227
406,1,2.325149355846516,0.744736091044407,-59002.30124891457,3.0,1.0,0.7206927760314433,-59002.30124891457,59003.052881703275,0.0,0.4768992235913174,1.0,0.0,0.7185510471786227,0.7185510471786227
407,1,2.32162680773266,0.7456462902731809,-59002.428137969495,3.0,1.0,0.9521617170575475,-59002.428137969495,59002.49979867152,0.04816113068955019,0.07340238631149987,2.0,0.0,0.7185510471786227,0.7185510471786227
408,1,2.32162680773266,0.7456462902731809,-59002.428137969495,3.0,1.0,0.6164057720346693,-59002.428137969495,59005.01831391745,0.0,0.6468199312948855,1.0,0.0,0.7185510471786227,0.7185510471786227
409,1,2.327539470355706,0.7428600889678076,-59002.79495730615,3.0,1.0,0.969765068764414,-59002.79495730615,59002.80558125323,0.07210153041523881,0.07210153041523881,2.0,0.0,0.7185510471786227,0.7185510471786227
410,1,2.3421280903387007,0.7472996269931523,-59003.15843651231,7.0,1.0,0.7656075680048738,-59003.15843651231,59004.81161794489,0.07730514596187277,0.4532845685680513,2.0,0.0,0.7185510471786227,0.7185510471786227
411,1,2.318165972981346,0.7427962432890305,-59002.86684751621,3.0,1.0,0.9778521355250858,-59002.86684751621,59003.478661131354,-0.0788851556062582,-0.0788851556062582,2.0,0.0,0.7185510471786227,0.7185510471786227
412,1,2.322010358482621,0.747048311573926,-59002.89949167774,3.0,1.0,0.9231519782936219,-59002.89949167774,59003.36977829482,0.060179054460604675,0.18891120490297908,2.0,0.0,0.7185510471786227,0.7185510471786227
413,1,2.3309332749478417,0.7464805642940703,-59002.54232611377,1.0,1.0,1.0,-59002.54232611377,59002.805912219665,-0.12616538038855651,-0.12616538038855651,1.0,0.0,0.7185510471786227,0.7185510471786227
414,1,2.3217061459761155,0.744450184672926,-59002.3643317889,7.0,1.0,0.963204630081253,-59002.3643317889,59002.68692679748,-0.031167447756160982,0.0861003690661164,2.0,0.0,0.7185510471786227,0.7185510471786227
415,1,2.3638993159482187,0.7471628491578174,-59005.14761776927,3.0,1.0,0.4353782842414504,-59005.14761776927,59006.110480076015,0.8998014294847962,1.0727353998881881,2.0,0.0,0.7185510471786227,0.7185510471786227
416,1,2.344214032190654,0.7450328683016088,-59002.892387841275,3.0,1.0,1.0,-59002.892387841275,59004.817560964686,-0.7009342146848212,-0.7009342146848212,1.0,0.0,0.7185510471786227,0.7185510471786227
417,1,2.3053771159334064,0.7416253921969126,-59004.08167885141,3.0,1.0,0.8935698335420916,-59004.08167885141,59004.45346227739,0.1795645472011529,0.1795645472011529,2.0,0.0,0.7185510471786227,0.7185510471786227
418,1,2.3307647675542325,0.7425034213897898,-59003.055372343486,3.0,1.0,0.9531787614865687,-59003.055372343486,59004.92231872324,-0.2039310490436037,-0.26568698147457326,2.0,0.0,0.7185510471786227,0.7185510471786227
419,1,2.3220916606071307,0.7444656685393503,-59002.35581322965,3.0,1.0,0.9262060612396371,-59002.35581322965,59003.43396708067,-0.1893453101729392,0.2502344897002331,2.0,0.0,0.7185510471786227,0.7185510471786227
420,1,2.3168307491861255,0.741774124341466,-59003.450298464595,3.0,1.0,0.8143394296141642,-59003.450298464595,59003.689981886855,0.218856252511614,0.27911873637640383,1.0,0.0,0.7185510471786227,0.7185510471786227
421,1,2.339232710159179,0.7439995326827716,-59002.774202838445,3.0,1.0,0.9432902115380036,-59002.774202838445,59003.959080493616,-0.051319759710168,0.18648545225005364,2.0,0.0,0.7185510471786227,0.7185510471786227
422,1,2.3349208971778403,0.750227529562271,-59005.30957879612,3.0,1.0,0.676421863532367,-59005.30957879612,59005.81638856786,0.4576314411169733,0.4576314411169733,2.0,0.0,0.7185510471786227,0.7185510471786227
423,1,2.340283127283256,0.7464158042885016,-59002.7699893549,3.0,1.0,0.9661967405448345,-59002.7699893549,59005.82103697806,-0.5209720683196792,-0.6374780753321829,2.0,0.0,0.7185510471786227,0.7185510471786227
424,1,2.3393122312296,0.7460884737634019,-59002.65695215259,1.0,1.0,1.0,-59002.65695215259,59002.826433356735,-0.022748224844690412,-0.022748224844690412,1.0,0.0,0.7185510471786227,0.7185510471786227
425,1,2.3118163761506847,0.742632211924058,-59003.171763559876,7.0,1.0,0.9615207649176446,-59003.171763559876,59003.22355581006,0.10033838888193714,0.10033838888193714,2.0,0.0,0.7185510471786227,0.7185510471786227
426,1,2.286619969036896,0.7421943520245022,-59005.91822013294,1.0,1.0,0.4000842037252621,-59005.91822013294,59005.935028655666,0.9160802447149763,0.9160802447149763,1.0,0.0,0.7185510471786227,0.7185510471786227
427,1,2.3221435431574684,0.7452647810048445,-59002.3609182382,3.0,1.0,1.0,-59002.3609182382,59005.59690876985,-1.0997748643785599,-1.0997748643785599,2.0,0.0,0.7185510471786227,0.7185510471786227
428,1,2.33065247301162,0.7465526436807528,-59002.56430410862,3.0,1.0,0.8408386032082688,-59002.56430410862,59003.01159755721,0.028556950644997414,0.2913954556424869,2.0,0.0,0.7185510471786227,0.7185510471786227
429,1,2.3344814944334376,0.7468073594568295,-59002.70104140224,3.0,1.0,0.9476667639953916,-59002.70104140224,59003.143786858884,0.02792162353580352,0.1386464984025224,2.0,0.0,0.7185510471786227,0.7185510471786227
430,1,2.311950364062015,0.7421812728325032,-59003.38062673169,3.0,1.0,0.8896559256600912,-59003.38062673169,59003.62304439122,0.1544446967818658,0.1544446967818658,2.0,0.0,0.7185510471786227,0.7185510471786227
431,1,2.3219139404066724,0.7446302189878622,-59002.34881269228,3.0,1.0,0.9838157193296259,-59002.34881269228,59003.40520913069,-0.21869473484548507,-0.21869473484548507,1.0,0.0,0.7185510471786227,0.7185510471786227
432,1,2.3255714847485,0.743818482754915,-59002.43267815328,3.0,1.0,0.9801050187977642,-59002.43267815328,59002.531313477426,0.01230070179735776,0.040569169468653854,2.0,0.0,0.7185510471786227,0.7185510471786227
433,1,2.3286029148205634,0.7457932283146043,-59002.36328268563,3.0,1.0,0.9722633141804295,-59002.36328268563,59002.70517477695,-0.01525631187541876,0.07220716209121747,1.0,0.0,0.7185510471786227,0.7185510471786227
434,1,2.340976423467433,0.7487272951840215,-59003.97202793598,3.0,1.0,0.7405034044196405,-59003.97202793598,59004.27915549799,0.3294585816547624,0.39997916236461606,1.0,0.0,0.7185510471786227,0.7185510471786227
435,1,2.346182988770568,0.7491026378773317,-59004.503120066394,1.0,1.0,0.8853008459923468,-59004.503120066394,59004.72923363636,0.12182775276596658,0.12182775276596658,1.0,0.0,0.7185510471786227,0.7185510471786227
436,1,2.344563331616972,0.7455791498626599,-59002.90013661248,3.0,1.0,0.9835976839173651,-59002.90013661248,59004.81066438772,-0.2502590848307591,-0.2502590848307591,2.0,0.0,0.7185510471786227,0.7185510471786227
437,1,2.3245389026422116,0.7472568908027242,-59002.93241418664,3.0,1.0,0.966032114544519,-59002.93241418664,59003.55017247753,-0.04754034962388687,-0.11919175442744745,2.0,0.0,0.7185510471786227,0.7185510471786227
438,1,2.326543743387804,0.7472338549836639,-59002.878624728364,1.0,1.0,1.0,-59002.878624728364,59003.0504933877,-0.025261623923142906,-0.025261623923142906,1.0,0.0,0.7185510471786227,0.7185510471786227
439,1,2.3223051831977015,0.7472712900503986,-59003.00688222936,1.0,1.0,0.9417485021015891,-59003.00688222936,59003.15204717011,0.060017022959073074,0.060017022959073074,1.0,0.0,0.7185510471786227,0.7185510471786227
440,1,2.3503318841415557,0.7467149429028551,-59003.5066995377,3.0,1.0,0.8605182382014784,-59003.5066995377,59003.85284374442,0.1649759994179476,0.19279412777541438,2.0,0.0,0.7185510471786227,0.7185510471786227
441,1,2.349347898303012,0.7466446935987999,-59003.40669167499,1.0,1.0,1.0,-59003.40669167499,59003.798552599656,-0.030928336207580287,-0.030928336207580287,1.0,0.0,0.7185510471786227,0.7185510471786227
